CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Unnamed: 19
718692258,43.0,M,3,Unknown,Married,$60K - $80K,Blue,34.0,1.0,3,1,3755.0,1591,0.883,14402,110,0.803,0.424,
718357458,48.0,M,5,Unknown,Single,$60K - $80K,Blue,36.0,2.0,3,0,3862.0,0,0.807,15282,125,0.712,0.0,
714003483,37.0,M,1,Doctorate,Unknown,$60K - $80K,Blue,36.0,1.0,3,1,7539.0,0,1.023,15293,129,0.743,0.0,
713632983,43.0,M,4,High School,Married,$80K - $120K,Blue,35.0,2.0,3,2,10588.0,503,0.918,7886,70,0.75,0.048,
711008508,59.0,M,2,Graduate,Single,$40K - $60K,Blue,50.0,2.0,1,2,11808.0,0,0.813,13751,113,0.823,0.0,
815230458,31.0,M,1,High School,Divorced,$40K - $60K,,26.0,1.0,1,3,15504.0,1277,0.612,14181,126,0.615,0.082,
719612583,52.0,F,4,Uneducated,Divorced,Unknown,,42.0,4.0,4,1,12091.0,0,0.898,8127,74,0.805,0.0,
709514433,41.0,M,3,High School,Married,$80K - $120K,Blue,33.0,2.0,1,1,13818.0,609,0.787,13209,101,0.656,0.044,
815826708,53.0,F,2,Unknown,,$40K - $60K,Blue,48.0,2.0,3,3,4442.0,1107,0.822,14437,109,0.912,0.249,
815520333,352.3305165783026,M,3,High School,Married,$60K - $80K,Blue,50.0,2.0,1,2,5282.0,1144,0.8,13513,115,0.597,0.217,
718661958,41.0,M,3,College,Married,$80K - $120K,Blue,28.0,1.0,1,3,34516.0,1617,0.625,13083,93,0.722,0.047,
788980983,55.0,M,1,High School,,$80K - $120K,Blue,42.0,1.0,4,2,34516.0,1583,0.824,12192,112,0.672,0.046,
721171008,31.0,F,1,Unknown,Married,Less than $40K,Silver,36.0,2.0,3,1,10353.0,1520,0.724,15028,124,0.746,0.147,
714682233,48.0,M,3,Graduate,Married,$80K - $120K,Blue,43.0,1.0,4,1,9959.0,0,0.751,14948,125,0.866,0.0,
720736608,42.0,M,2,Graduate,Married,$60K - $80K,,36.0,2.0,2,1,6280.0,2181,0.795,14109,92,0.878,0.347,
718333983,57.0,M,4,Unknown,Divorced,$120K +,,36.0,2.0,2,3,13694.0,2219,1.078,9040,63,0.8,0.162,
772207683,34.0,M,2,Graduate,,Less than $40K,,23.0,1.0,3,2,8940.0,1518,0.726,14459,97,0.702,0.17,
714794133,54.0,M,2,Uneducated,Married,$60K - $80K,Blue,45.0,2.0,3,1,6546.0,1908,0.697,14103,112,0.672,0.291,
756639708,46.0,F,2,Unknown,,Unknown,Silver,39.0,1.0,1,2,32587.0,992,1.139,15958,113,0.687,0.03,
713686008,38.0,M,2,Graduate,Single,$60K - $80K,Blue,25.0,1.0,1,1,11474.0,0,0.628,13041,98,0.661,0.0,
713475633,40.0,M,5,Unknown,Single,$120K +,Silver,31.0,1.0,3,3,34516.0,2203,0.728,14204,96,0.92,0.064,
717518733,56.0,F,2,High School,Married,Less than $40K,Blue,46.0,4.0,3,3,9463.0,764,0.994,7106,61,0.906,0.081,
712532058,44.0,M,3,Post-Graduate,,$40K - $60K,Blue,36.0,1.0,1,2,12552.0,1405,0.702,15508,95,0.792,0.112,
789666333,39.0,M,2,Graduate,,$60K - $80K,,24.0,2.0,3,2,21679.0,1073,0.745,15581,115,0.797,0.049,
711422358,42.0,M,5,Post-Graduate,Unknown,$40K - $60K,Blue,36.0,1.0,2,2,10531.0,2330,0.757,14955,118,0.662,0.221,
708510858,60.0,F,1,Uneducated,Single,Less than $40K,Blue,47.0,1.0,3,2,4905.0,2413,0.853,15478,109,0.73,0.492,
767023308,35.0,M,3,College,Unknown,$80K - $120K,Silver,29.0,2.0,2,2,34516.0,0,0.758,12847,106,0.738,0.0,
789289383,42.0,M,3,Graduate,Single,$80K - $120K,Silver,31.0,2.0,2,3,34516.0,2120,0.9,14626,97,0.644,0.061,
708805908,30.0,M,2,Graduate,,Less than $40K,Silver,18.0,1.0,1,3,10017.0,726,0.924,9299,68,0.619,0.072,
710155158,37.0,M,2,Uneducated,Unknown,$80K - $120K,Blue,18.0,1.0,1,2,31832.0,518,0.972,10201,59,0.788,0.016,
713330133,37.0,F,1,Graduate,Married,Less than $40K,Blue,19.0,2.0,3,2,5843.0,1346,0.641,13299,95,0.863,0.23,
714403983,43.0,M,2,Graduate,Single,$80K - $120K,Blue,36.0,2.0,2,1,34427.0,1613,0.704,13545,112,0.672,0.047,
720353808,34.0,M,3,High School,Unknown,$80K - $120K,,21.0,1.0,2,3,34516.0,0,0.794,9177,50,1.083,0.0,
710362233,48.0,M,3,Unknown,Unknown,$80K - $120K,,,1.0,2,3,34516.0,1723,0.628,13853,98,0.782,0.05,
771484908,31.0,M,0,Graduate,Divorced,$80K - $120K,,19.0,1.0,3,3,34516.0,1984,0.757,14969,96,0.811,0.057,
717047583,47.0,F,3,Doctorate,Married,Less than $40K,Blue,35.0,2.0,3,2,4779.0,2517,0.929,8912,63,0.658,0.527,
715694433,51.0,M,1,Unknown,Single,$60K - $80K,Blue,22.0,2.0,3,3,4248.0,1177,0.821,13958,116,0.785,0.277,
793456983,43.0,M,0,Post-Graduate,Single,$40K - $60K,Blue,37.0,1.0,2,3,7872.0,989,0.809,13746,104,0.733,0.126,
715742658,41.0,F,3,Graduate,Unknown,Less than $40K,Blue,13.0,1.0,3,2,6077.0,1421,0.739,12489,97,0.764,0.234,
715518783,48.0,F,3,Graduate,Single,Less than $40K,Blue,36.0,2.0,3,1,3882.0,2029,0.751,13980,128,0.707,0.523,
779514558,41.0,F,2,High School,Married,Less than $40K,Blue,24.0,1.0,1,1,7207.0,1645,0.969,13730,96,0.745,0.228,
720017958,48.0,F,4,Unknown,,$40K - $60K,Blue,36.0,1.0,1,2,6121.0,1679,0.705,14224,117,0.887,0.274,
712895733,40.0,M,4,Uneducated,Single,$80K - $120K,Blue,36.0,6.0,3,2,34516.0,572,1.05,8659,81,1.077,0.017,
719039283,32.0,M,1,Uneducated,Married,$40K - $60K,Blue,36.0,2.0,2,3,3535.0,1964,0.661,14080,85,0.809,0.556,
719629308,55.0,F,2,Unknown,Single,Unknown,Silver,,2.0,2,3,34516.0,1783,0.821,8472,80,0.739,0.052,
754443033,50.0,M,1,Graduate,Single,$80K - $120K,Silver,43.0,6.0,3,3,34516.0,432,0.807,9045,72,1.0,0.013,
716159958,49.0,M,2,Unknown,,$60K - $80K,Blue,36.0,2.0,1,2,6224.0,1329,0.74,14238,93,0.755,0.214,
712195383,37.0,F,0,Doctorate,Single,Less than $40K,Blue,36.0,2.0,2,3,9178.0,1585,0.617,14932,110,0.803,0.173,
822885033,31.0,M,1,High School,Married,$60K - $80K,Blue,24.0,2.0,1,3,4328.0,1493,0.651,14731,120,0.765,0.345,
716543433,52.0,M,2,College,Married,$80K - $120K,Blue,36.0,1.0,2,2,9959.0,1049,0.976,15195,99,0.941,0.105,
717403158,60.0,F,0,Uneducated,Single,Less than $40K,Blue,47.0,1.0,2,2,9634.0,2076,0.876,14218,102,0.759,0.215,
826065258,35.0,F,2,Unknown,Divorced,Unknown,Blue,31.0,2.0,2,2,19033.0,1555,1.001,16033,116,0.812,0.082,
709397508,48.0,M,1,Uneducated,Married,$60K - $80K,Blue,39.0,2.0,3,1,8624.0,1709,0.967,15738,111,0.82,0.198,
720748608,44.0,M,3,Graduate,Divorced,$40K - $60K,Blue,32.0,1.0,2,2,3575.0,0,0.843,7672,66,0.737,0.0,
709823733,44.0,F,2,Graduate,,$40K - $60K,Blue,34.0,2.0,3,3,5508.0,0,0.89,7507,78,0.733,0.0,
713542908,31.0,M,2,Graduate,Single,Less than $40K,Blue,19.0,1.0,2,3,5871.0,1829,0.81,15645,117,0.746,0.312,
720512433,56.0,M,1,Uneducated,Single,$60K - $80K,Blue,36.0,6.0,4,3,15219.0,2281,0.832,7625,78,0.95,0.15,
713671158,46.0,M,2,Uneducated,Single,$120K +,Blue,32.0,2.0,3,1,34516.0,2328,0.855,15754,121,0.729,0.067,
802449933,29.0,M,1,Uneducated,Married,$40K - $60K,Blue,23.0,1.0,3,1,8147.0,1750,0.751,14912,114,0.869,0.215,
716723658,37.0,F,2,Post-Graduate,,Less than $40K,Blue,28.0,1.0,3,1,3525.0,1519,0.685,13625,110,1.0,0.431,
710451708,32.0,M,1,Graduate,Married,$40K - $60K,Blue,24.0,1.0,1,2,9711.0,972,0.647,14926,115,0.742,0.1,
809540733,52.0,M,2,High School,Married,$80K - $120K,Blue,47.0,1.0,1,1,11358.0,1425,0.611,14327,92,0.673,0.125,
716372358,58.0,F,3,Graduate,Married,Less than $40K,Blue,47.0,1.0,2,1,6765.0,0,0.739,14133,124,0.771,0.0,
710162133,41.0,M,4,Graduate,Married,$80K - $120K,Blue,36.0,1.0,3,6,4725.0,1253,1.008,9134,77,0.974,0.265,
710878308,50.0,F,4,Graduate,Single,Less than $40K,Blue,37.0,1.0,2,3,3699.0,913,0.866,7297,71,0.69,0.247,
710262408,29.0,M,1,Graduate,Married,$80K - $120K,,36.0,1.0,2,1,34516.0,1666,0.82,13971,116,0.812,0.048,
713975433,32.0,F,0,High School,,Less than $40K,,25.0,2.0,3,0,8851.0,1753,0.627,14783,110,0.864,0.198,
771244383,52.0,F,1,College,Unknown,Less than $40K,Blue,39.0,1.0,2,1,8506.0,0,0.719,14289,113,0.638,0.0,
710405808,48.0,M,2,Graduate,Divorced,Less than $40K,Blue,36.0,1.0,3,2,3442.0,1229,0.81,14618,100,0.724,0.357,
715542783,33.0,F,2,Graduate,Married,Less than $40K,Blue,24.0,1.0,3,2,3731.0,0,0.767,13234,92,0.84,0.0,
815840283,51.0,F,2,Unknown,Married,Less than $40K,Blue,46.0,1.0,6,3,7744.0,1893,0.813,16059,124,0.722,0.244,
788908308,46.0,M,2,High School,Single,$40K - $60K,Blue,32.0,2.0,3,2,5972.0,0,0.606,14227,116,0.706,0.0,
789394833,47.0,M,2,Unknown,Divorced,$80K - $120K,Blue,37.0,1.0,2,2,21714.0,1969,0.944,13270,104,0.625,0.091,
712609533,32.0,M,1,Uneducated,Single,$80K - $120K,Blue,15.0,2.0,2,1,3371.0,1530,0.828,13432,118,0.815,0.454,
710237283,50.0,F,2,Graduate,Married,Less than $40K,Blue,38.0,2.0,1,1,9546.0,960,0.71,14211,111,0.657,0.101,
770766633,28.0,F,1,Post-Graduate,Single,Less than $40K,Blue,14.0,2.0,3,3,3848.0,0,0.841,14054,105,0.694,0.0,
823837158,44.0,M,3,Graduate,Single,$40K - $60K,Blue,40.0,1.0,3,1,9199.0,1230,0.591,15367,123,0.685,0.134,
712123008,43.0,M,2,High School,Married,$60K - $80K,Blue,31.0,2.0,3,1,13381.0,1845,0.883,14532,116,0.871,0.138,
711727083,50.0,F,1,Graduate,Single,$40K - $60K,Blue,36.0,2.0,1,3,2833.0,1622,0.951,14341,101,0.712,0.573,
720033033,53.0,F,2,Post-Graduate,,Unknown,Blue,41.0,2.0,2,3,15101.0,1396,0.692,13545,96,0.655,0.092,
787723758,58.0,F,3,Unknown,Married,Less than $40K,Blue,48.0,2.0,1,2,3603.0,1465,0.63,14235,101,0.656,0.407,
770926158,51.0,F,0,Doctorate,,Less than $40K,Blue,38.0,2.0,2,2,4132.0,2517,0.786,13820,129,0.697,0.609,
711360783,39.0,F,0,College,Single,Less than $40K,,36.0,1.0,2,2,4366.0,1870,0.814,15451,127,0.764,0.428,
708285108,42.0,M,4,Graduate,Single,$40K - $60K,,36.0,1.0,1,2,6128.0,2239,0.768,13505,116,0.681,0.365,
713390433,44.0,M,3,Graduate,Unknown,$60K - $80K,,29.0,2.0,3,2,34516.0,2517,0.579,6782,67,0.763,0.073,
718096608,44.0,F,4,High School,Single,Less than $40K,Blue,30.0,1.0,2,3,6882.0,1930,0.915,13836,113,0.766,0.28,
719094333,46.0,M,4,Uneducated,Married,$80K - $120K,Blue,33.0,1.0,2,1,13490.0,1567,0.795,13159,105,0.75,0.116,
813764283,39.0,M,3,High School,Married,$80K - $120K,Blue,34.0,2.0,1,2,17978.0,1820,0.85,15657,114,0.81,0.101,
713398158,45.0,M,3,Post-Graduate,Married,$40K - $60K,,30.0,2.0,2,2,3821.0,1673,0.869,15005,89,0.712,0.438,
711227883,41.0,F,2,Graduate,Single,Less than $40K,Blue,21.0,2.0,3,3,3624.0,1641,0.833,15824,121,0.779,0.453,
810040908,42.0,F,3,High School,Single,Less than $40K,Blue,37.0,1.0,3,1,3787.0,824,0.809,16220,120,0.69,0.218,
772640808,38.0,F,1,College,Single,Less than $40K,Blue,,2.0,2,2,4623.0,1366,0.776,14730,118,0.735,0.295,
784907658,36.0,M,2,High School,Married,$80K - $120K,Blue,30.0,2.0,1,2,4343.0,2220,1.045,14463,119,0.776,0.511,
794692158,43.0,F,3,High School,Unknown,$40K - $60K,Silver,,1.0,2,1,17328.0,0,0.82,15367,105,0.641,0.0,
718383183,51.0,F,3,High School,Married,Less than $40K,,39.0,2.0,1,1,3803.0,2437,0.809,14397,117,0.746,0.641,
721156758,52.0,M,3,Graduate,Married,$60K - $80K,,44.0,1.0,2,1,23889.0,603,0.792,13360,124,0.968,0.025,
811793433,50.0,F,3,Graduate,Divorced,Unknown,,45.0,2.0,1,2,34516.0,2381,0.748,15071,103,0.717,0.069,
712010358,49.0,M,4,Graduate,,$80K - $120K,Blue,36.0,2.0,3,2,3999.0,0,0.938,7567,76,0.652,0.0,
719420058,44.0,M,4,Unknown,Single,$80K - $120K,Blue,26.0,1.0,2,1,11782.0,2177,0.875,16605,110,0.692,0.185,
809459733,43.0,F,4,Unknown,Single,Less than $40K,Blue,38.0,2.0,1,2,3220.0,0,0.782,13339,90,0.698,0.0,
798783858,48.0,F,3,Unknown,Unknown,$40K - $60K,,42.0,2.0,1,1,9742.0,2517,0.692,13082,92,0.804,0.258,
711432258,55.0,M,3,Graduate,,$60K - $80K,Blue,46.0,2.0,4,2,4178.0,0,0.882,7914,54,0.862,0.0,
721294533,48.0,M,4,Graduate,Married,$80K - $120K,Blue,34.0,1.0,1,1,34516.0,738,0.719,15143,121,0.635,0.021,
718425333,45.0,M,4,Graduate,Married,$80K - $120K,Blue,32.0,1.0,1,3,26819.0,1657,0.816,14450,111,0.762,0.062,
714294183,54.0,M,1,Graduate,,$80K - $120K,Blue,44.0,1.0,3,3,9580.0,132,0.32,5385,51,0.308,0.014,
714637908,47.0,F,4,Unknown,,Less than $40K,Blue,36.0,2.0,2,1,7940.0,1669,0.696,15445,118,0.934,0.21,
712341933,39.0,M,1,Graduate,Single,$60K - $80K,,36.0,1.0,3,2,34516.0,1662,0.751,13578,105,0.615,0.048,
708332808,47.0,M,2,Uneducated,Married,$40K - $60K,Blue,39.0,2.0,2,2,3471.0,0,0.871,14381,115,0.742,0.0,
708354858,51.0,M,2,Unknown,Single,$120K +,Blue,42.0,2.0,4,2,14938.0,0,0.758,8192,80,0.778,0.0,
766649283,49.0,F,3,Graduate,Divorced,Unknown,Blue,42.0,2.0,2,3,14072.0,1917,0.653,13432,107,0.981,0.136,
817951083,58.0,F,1,Unknown,Married,$40K - $60K,Silver,53.0,1.0,3,3,15928.0,1527,0.838,14678,125,0.712,0.096,
708301683,40.0,M,2,Uneducated,Married,$80K - $120K,Blue,30.0,6.0,2,3,20798.0,1059,1.049,8038,90,0.837,0.051,
713655108,60.0,F,1,Graduate,,Less than $40K,,45.0,2.0,3,1,9752.0,1423,0.872,14220,108,0.964,0.146,
714560358,53.0,M,1,Unknown,Single,$40K - $60K,,45.0,1.0,2,1,3234.0,1514,0.846,13803,100,0.695,0.468,
712113558,45.0,M,2,Graduate,,$80K - $120K,,36.0,4.0,3,3,24844.0,1273,0.437,6549,75,0.974,0.051,
710603958,49.0,M,2,Uneducated,Married,$80K - $120K,Blue,36.0,2.0,1,3,3090.0,0,0.769,14198,101,0.804,0.0,
720597108,48.0,F,3,Post-Graduate,Divorced,Less than $40K,Blue,36.0,5.0,3,1,9943.0,2138,0.949,8325,54,1.0,0.215,
713810658,44.0,M,3,Graduate,Married,$60K - $80K,,36.0,1.0,2,3,3384.0,799,0.737,13152,100,0.754,0.236,
721519908,29.0,F,1,Uneducated,Single,Less than $40K,Blue,36.0,1.0,2,1,3640.0,1419,0.749,13306,99,0.678,0.39,
712025958,42.0,M,4,Uneducated,,$80K - $120K,Silver,35.0,1.0,2,3,34516.0,1420,0.848,14672,110,0.803,0.041,
794740458,45.0,F,3,Graduate,Married,Less than $40K,,39.0,1.0,2,3,10186.0,1608,0.712,14023,106,0.767,0.158,
709814883,45.0,F,2,High School,Single,Less than $40K,Platinum,36.0,1.0,3,1,15987.0,2262,0.714,15513,127,0.649,0.141,
719767683,46.0,M,0,College,Single,$80K - $120K,Blue,39.0,2.0,3,3,16983.0,0,1.061,8526,79,0.837,0.0,
715321008,39.0,M,2,Unknown,,$120K +,Blue,36.0,6.0,3,3,34516.0,2517,1.052,7866,63,0.75,0.073,
710106933,32.0,M,2,Uneducated,Single,$80K - $120K,Silver,20.0,2.0,3,3,34516.0,2136,0.849,14667,119,0.75,0.062,
716655858,38.0,M,2,High School,Single,$80K - $120K,Blue,31.0,1.0,3,2,34516.0,0,0.768,14036,99,0.768,0.0,
778260108,50.0,F,4,Unknown,Married,$40K - $60K,Blue,41.0,1.0,2,2,4268.0,1509,0.562,14351,112,0.867,0.354,
713986908,50.0,F,2,High School,Married,Unknown,Blue,40.0,2.0,3,2,10748.0,1084,0.868,16541,126,0.68,0.101,
780042633,37.0,F,2,Unknown,Married,Unknown,Silver,,2.0,2,2,31718.0,0,0.91,7432,64,0.641,0.0,
713269533,42.0,M,2,College,Single,$80K - $120K,Blue,36.0,1.0,3,1,9959.0,2517,0.884,8847,85,0.771,0.253,
713868033,53.0,M,1,College,Married,$80K - $120K,,36.0,2.0,2,2,34516.0,1484,1.015,16373,114,0.9,0.043,
708103608,52.0,M,1,High School,Single,$60K - $80K,,45.0,1.0,5,1,11898.0,2517,0.745,15798,128,0.73,0.212,
789684258,57.0,M,2,Post-Graduate,Single,$80K - $120K,Silver,43.0,2.0,3,3,34516.0,1847,0.557,7842,61,0.794,0.054,
779067408,46.0,M,1,Uneducated,Married,$60K - $80K,Blue,27.0,1.0,3,1,13056.0,1890,0.713,14280,102,0.672,0.145,
712231308,60.0,M,0,Graduate,Single,Less than $40K,Silver,47.0,1.0,1,3,14002.0,1413,0.621,13849,128,0.882,0.101,
761079783,40.0,M,3,Graduate,Married,$60K - $80K,,33.0,5.0,3,6,5500.0,442,0.609,7720,67,0.558,0.08,
787518258,49.0,M,3,Uneducated,,$120K +,Blue,38.0,2.0,3,3,8549.0,0,1.023,9192,77,0.791,0.0,
717631908,56.0,M,2,Unknown,Married,Less than $40K,Blue,44.0,5.0,3,1,4390.0,0,1.005,8454,69,0.769,0.0,
769396158,55.0,M,1,College,Single,$80K - $120K,,43.0,2.0,2,3,24884.0,0,0.072,5107,53,0.293,0.0,
713462508,55.0,F,2,Graduate,,Unknown,Blue,41.0,1.0,1,1,3591.0,1760,0.507,13289,121,0.754,0.49,
716717733,55.0,F,3,Uneducated,Single,Less than $40K,Blue,47.0,2.0,5,4,4841.0,859,1.003,8918,87,0.977,0.177,
709383933,31.0,M,2,Unknown,Unknown,$80K - $120K,Blue,18.0,2.0,1,3,4246.0,2517,0.951,8102,66,0.886,0.593,
717283008,44.0,F,4,Graduate,,Unknown,Blue,36.0,2.0,1,2,7469.0,1378,0.859,15225,108,0.862,0.184,
793449333,54.0,M,2,Graduate,,$80K - $120K,Blue,48.0,2.0,3,2,29974.0,2114,0.925,15190,115,0.855,0.071,
710873583,58.0,M,1,Graduate,Married,$60K - $80K,Blue,48.0,2.0,3,2,20724.0,2221,0.769,14215,109,0.703,0.107,
718486608,53.0,M,2,High School,Single,$120K +,Blue,36.0,2.0,2,2,21079.0,1431,0.688,13930,96,0.655,0.068,
716748483,59.0,F,1,Uneducated,Married,$40K - $60K,Blue,36.0,2.0,2,3,3720.0,1569,0.891,16208,129,0.792,0.422,
715113933,54.0,M,1,Unknown,Single,$80K - $120K,Blue,36.0,2.0,3,2,11077.0,573,0.973,8165,87,0.776,0.052,
711160233,32.0,M,1,High School,Married,$40K - $60K,Blue,19.0,2.0,3,1,12024.0,0,0.823,14551,105,0.78,0.0,
715714458,48.0,M,5,Graduate,Single,$40K - $60K,,38.0,2.0,3,3,4446.0,0,0.963,8753,76,0.949,0.0,
709615458,54.0,M,3,Graduate,,$120K +,Blue,44.0,2.0,1,3,34516.0,862,0.815,15034,111,0.762,0.025,
719955558,32.0,M,0,Unknown,Married,Less than $40K,Silver,,2.0,2,3,11511.0,0,0.867,14436,123,0.64,0.0,
713072358,42.0,M,2,Graduate,,$80K - $120K,Silver,31.0,2.0,1,3,34516.0,1356,0.71,12878,104,0.825,0.039,
721402233,42.0,M,3,Uneducated,Married,$120K +,Blue,28.0,2.0,3,1,19192.0,1507,0.594,15615,125,0.736,0.079,
713691633,29.0,M,0,Post-Graduate,Married,Less than $40K,Blue,36.0,1.0,1,1,3076.0,0,0.924,15514,123,0.892,0.0,
708866133,43.0,M,3,Graduate,Married,$80K - $120K,Blue,32.0,2.0,1,2,4196.0,1331,0.537,14545,116,0.841,0.317,
757256358,45.0,M,3,Graduate,Single,$60K - $80K,,38.0,1.0,3,3,3243.0,1580,1.075,15710,122,0.743,0.487,
784868958,56.0,F,1,High School,Married,Unknown,Blue,49.0,1.0,2,1,17542.0,2517,0.8,13939,138,0.792,0.143,
710845308,46.0,M,4,High School,Married,$80K - $120K,Blue,36.0,2.0,2,1,32949.0,1190,0.664,14892,113,0.638,0.036,
719368533,41.0,F,2,Doctorate,Married,Unknown,Silver,28.0,1.0,3,3,32250.0,1289,0.703,15785,100,0.786,0.04,
718337733,50.0,F,2,Graduate,Married,Unknown,Gold,40.0,2.0,1,1,34516.0,1826,0.718,14994,121,0.833,0.053,
715132758,52.0,F,2,College,,$40K - $60K,Gold,43.0,2.0,2,3,23981.0,2114,0.721,15281,100,0.724,0.088,
712556433,52.0,F,2,Graduate,Married,$40K - $60K,Blue,43.0,1.0,2,3,4090.0,1649,0.752,15497,92,0.673,0.403,
718947558,32.0,,0,High School,Single,Unknown,Blue,21.0,2.0,3,1,4251.0,2295,0.628,15574,115,0.797,0.54,
710303208,52.0,F,1,High School,Single,Less than $40K,Blue,40.0,2.0,1,1,4119.0,2517,0.754,15215,121,0.862,0.611,
804158583,60.0,M,1,High School,Married,Less than $40K,Silver,55.0,2.0,2,3,13399.0,1456,0.856,16493,122,0.649,0.109,
711720408,44.0,F,0,Unknown,Married,Less than $40K,Blue,34.0,1.0,3,3,9070.0,1273,0.637,15211,129,0.743,0.14,
715808808,48.0,F,4,Uneducated,Married,Unknown,Blue,36.0,2.0,6,1,7469.0,1216,0.771,13614,104,0.6,0.163,
715076358,57.0,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,36.0,4.0,3,3,23714.0,0,0.981,8463,62,0.824,0.0,
718343058,52.0,F,2,High School,Divorced,Less than $40K,Blue,40.0,1.0,2,3,5240.0,2517,0.78,14161,105,0.875,0.48,
769667583,34.0,M,3,Post-Graduate,Single,$40K - $60K,Blue,28.0,2.0,3,2,3744.0,0,0.796,8202,69,0.769,0.0,
709013208,40.0,M,2,Uneducated,Single,$80K - $120K,Blue,36.0,2.0,2,1,15594.0,1690,0.69,16101,127,0.608,0.108,
716004258,45.0,M,4,High School,Single,$60K - $80K,Blue,,1.0,1,3,8449.0,2092,0.709,17634,120,0.667,0.248,
715645908,59.0,M,0,High School,Single,$80K - $120K,Gold,48.0,5.0,2,6,34516.0,0,0.969,8480,71,0.821,0.0,
717724233,43.0,M,3,Unknown,,$80K - $120K,,28.0,2.0,1,3,9959.0,734,0.86,16732,116,0.812,0.074,
719850933,30.0,M,2,College,Single,$60K - $80K,Blue,36.0,1.0,3,3,4192.0,1734,0.753,13345,106,0.893,0.414,
790131033,38.0,F,1,High School,Married,Less than $40K,,31.0,2.0,6,3,3416.0,2517,0.925,14230,105,0.78,0.737,
721211433,42.0,M,4,Doctorate,Single,$60K - $80K,Blue,31.0,2.0,2,2,3322.0,0,0.758,13784,108,0.588,0.0,
721290708,50.0,M,1,Uneducated,Single,$60K - $80K,Blue,30.0,1.0,3,2,14217.0,1816,0.978,15554,99,0.678,0.128,
712107783,49.0,M,4,College,Single,$60K - $80K,Blue,35.0,1.0,2,2,17350.0,1817,0.816,16132,118,0.873,0.105,
818960133,58.0,M,4,High School,Married,$60K - $80K,Blue,53.0,1.0,3,0,13784.0,698,0.75,13120,91,0.784,0.051,
713560758,54.0,F,1,Uneducated,Married,Less than $40K,Blue,42.0,2.0,2,3,3181.0,2087,0.752,13392,92,0.736,0.656,
718579833,39.0,F,3,Graduate,Unknown,Less than $40K,Blue,26.0,2.0,2,1,5325.0,2488,0.926,13674,101,0.836,0.467,
778643733,48.0,F,1,Uneducated,Single,$40K - $60K,Gold,28.0,3.0,2,1,23981.0,1454,0.925,9140,64,0.684,0.061,
770977833,36.0,M,2,Graduate,Married,Less than $40K,,23.0,2.0,2,3,3920.0,0,0.813,16500,102,0.729,0.0,
708721533,56.0,F,1,Graduate,Married,Less than $40K,Blue,36.0,2.0,1,2,5158.0,1148,0.637,13113,128,0.882,0.223,
772300383,57.0,F,2,Unknown,Married,$40K - $60K,Blue,,3.0,1,3,5073.0,1533,0.654,13420,122,0.743,0.302,
751155783,47.0,F,2,High School,Married,$40K - $60K,,40.0,2.0,1,3,4074.0,1868,0.688,15005,118,0.761,0.459,
768457008,27.0,M,1,Graduate,Single,$40K - $60K,Blue,21.0,2.0,3,1,10284.0,787,0.739,13355,92,0.84,0.077,
794494308,42.0,M,3,Uneducated,Married,$120K +,Platinum,23.0,3.0,4,3,34516.0,2070,0.88,13781,102,0.545,0.06,
710980383,53.0,M,3,High School,Single,$80K - $120K,Silver,33.0,2.0,2,3,34516.0,0,0.534,6361,74,1.114,0.0,
716663808,57.0,F,3,High School,,Less than $40K,,36.0,3.0,3,1,3999.0,721,0.847,15443,102,0.672,0.18,
712912233,50.0,F,0,Post-Graduate,Divorced,Less than $40K,Blue,36.0,3.0,4,1,3468.0,2221,0.783,14222,122,0.627,0.64,
717992433,50.0,M,4,Graduate,Married,$80K - $120K,Blue,39.0,3.0,1,2,11900.0,1796,0.651,14666,101,0.98,0.151,
709971708,51.0,F,1,High School,Single,Unknown,,41.0,3.0,3,2,9701.0,0,1.024,9404,62,0.824,0.0,
715600533,61.0,M,0,Graduate,Single,$80K - $120K,Gold,50.0,3.0,3,3,34516.0,1357,0.687,13722,124,0.746,0.039,
710153583,30.0,F,0,Uneducated,Married,Less than $40K,Blue,13.0,3.0,1,3,6075.0,0,0.923,9242,63,0.909,0.0,
794132808,60.0,M,0,Uneducated,Married,$40K - $60K,,54.0,3.0,3,3,13035.0,1285,0.761,14585,97,0.98,0.099,
720565458,43.0,M,2,Post-Graduate,Single,$60K - $80K,Blue,36.0,2.0,3,3,17306.0,0,0.4,6205,65,0.806,0.0,
715496058,41.0,F,4,Uneducated,Single,Less than $40K,Gold,36.0,3.0,3,3,15987.0,0,0.598,7832,73,0.78,0.0,
709015833,42.0,M,2,Graduate,Single,$60K - $80K,Silver,36.0,3.0,3,2,34516.0,0,0.774,12920,132,0.737,0.0,
718612758,36.0,M,2,High School,Married,$120K +,Blue,36.0,3.0,1,2,34516.0,939,0.826,15552,107,0.754,0.027,
